respondent_id,xyz_vaccine,seasonal_vaccine
126,0.07397936199977707,0.0877743392174962
127,0.0884901420680318,0.11207542502145888
128,0.08322600739834347,0.04965676121927635
129,0.536613272971882,0.11219693226318327
130,0.34939940192987673,0.1177586068374061
131,0.27949507144575925,0.5417767483995225
132,0.12232868879811275,0.0567372387598639
133,0.014466138108627437,0.11750805573514601
134,0.12822696145741933,0.9218712027919722
135,0.12822696145741933,0.03941118542540682
136,0.13002652873069387,0.02504910221073559
137,0.6038967748300607,0.494184291223688
138,0.04874031136768762,0.1094838954783756
139,0.020438312914555053,0.12862957768860422
140,0.0855017384926298,0.0748121173981518
141,0.1828749106752929,0.5452943931323146
142,0.7086626040335409,0.45864777725289285
143,0.12752188749561888,0.5894211301165406
144,0.6260057683054205,0.4608422446697016
145,0.010638135866521277,0.03595924029522551
146,0.49606644841417985,0.17799517494783823
147,0.14428054472140003,0.201302383042947
148,0.2369408960031603,0.7888909576594552
149,0.29648068464096305,0.5287458655014484
150,0.06210064753588734,0.09261760506821261
151,0.09206709196372143,0.11101706495226485
152,0.06049987512999476,0.7206529754351801
153,0.09436827556908438,0.08592497816211313
154,0.7229306144036881,0.04993317542381584
155,0.12232868879811275,0.09382934005859116
156,0.7403206235442092,0.28303571037513825
157,0.2516109823859837,0.05527192093830508
158,0.033352450686459686,0.08219222522716856
159,0.13883770028496403,0.17942104921367066
160,0.03714063412659771,0.06437530939635448
161,0.07975217373149723,0.14659989650693425
162,0.35860423345091186,0.1572256287597317
163,0.08588563854077816,0.2793896465649566
164,0.037947317218024135,0.04608498113807604
165,0.7462869900853754,0.014285940131492984
166,0.47307387354289193,0.11845601761774471
167,0.011934660419064162,0.11844957562154876
168,0.8930424000096258,0.027514346249843072
169,0.12232868879811275,0.06307682529538061
170,0.6488042807816032,0.030245850986462215
171,0.3010861544665743,0.0786833903714232
172,0.027540545441335884,0.13151783695134492
173,0.4652799639022058,0.008143098844123993
174,0.25498671467212736,0.17607970364711517
175,0.03368707567114406,0.5437288194698594
176,0.1291789644172732,0.12822696145741933
177,0.7174564948372637,0.15706501681846843
178,0.1416862721782594,0.1589825717511876
179,0.05570015669314797,0.15363712861031112
180,0.12165152152837398,0.8431564258387303
181,0.4525488475758349,0.07127775970680274
182,0.015235644637305567,0.05756010449410915
183,0.10582951151935942,0.1101018223330282
184,0.7269873192553575,0.3861225097189369
185,0.048629013435625854,0.263442235434371
186,0.15794843405992187,0.07738754423192323
187,0.04987539605966266,0.35458637781191105
188,0.09341356099795013,0.19689812627629896
189,0.12066050636261041,0.02598644294121658
190,0.06140484770609801,0.683741335296804
191,0.021362347919193024,0.11482877338965088
192,0.5505429153402833,0.04552718195697176
193,0.13824644981493203,0.02144196340147645
194,0.08690061749059436,0.0917645809577549
195,0.806451830740345,0.6335359826936532
196,0.035520620246377914,0.20297790082159145
197,0.05298333653096477,0.1752235229010626
198,0.10988452387175322,0.25679144334961207
199,0.03482620076059979,0.25913315521035535
200,0.6084702019120858,0.22969820806991903
201,0.09017530938908506,0.05039955079349509
202,0.09152936542117049,0.6077183589143752
203,0.08715038220602729,0.3821238536256929
204,0.7983080263469665,0.18748408080421688
205,0.03692537359314865,0.09436827556908438
206,0.027091097881600353,0.3727191555504774
207,0.0937971218211192,0.5421698078196185
208,0.6142195829711156,0.05755957308491858
209,0.004877578693191873,0.30489907942377176
210,0.07529484544693835,0.1818934594502491
211,0.9284589040334552,0.008520869194724447
212,0.11999131105273043,0.6473623541438418
213,0.12752188749561888,0.2808454278609097
214,0.635728560695267,0.09206709196372143
215,0.035920016648407486,0.1807829951692208
216,0.12826871340687848,0.8634233785211421
217,0.7916217241814215,0.07835882105389397
218,0.06621122257322604,0.07646888493654351
219,0.4974118348289505,0.13069367653596112
220,0.050899816126875275,0.0920465075323841
221,0.3726056356020457,0.8221645433989017
222,0.11164256017362759,0.07618071376346805
223,0.10620995100396835,0.6091428518399731
224,0.16004736515304172,0.07194461676822878
225,0.16010566983403063,0.03953058394518279
226,0.1890982038800505,0.11801149063230823
227,0.151287652009005,0.3296369023228074
228,0.6264059114598198,0.04203606186138405
229,0.5427202256729143,0.7863555607742937
230,0.0405414988486582,0.324613748482638
231,0.7517563755189877,0.08491632017496954
232,0.11164256017362759,0.07928959825898364
233,0.6687530957276941,0.477836493125347
234,0.11101706495226485,0.6248712093861006
235,0.7040319388564414,0.10883278671661681
236,0.05476736324235157,0.11713294001019726
237,0.07568344400203786,0.6831585952959054
238,0.046347190591743574,0.033928381570912394
239,0.6831585952959054,0.12165152152837398
240,0.12371702406068373,0.11999131105273043
241,0.08716052820300048,0.6642469839178186
242,0.3466790392683837,0.5604816542818237
243,0.01774943965658984,0.07974599429657901
244,0.04334662170379128,0.12165152152837398
245,0.14478019138949436,0.7989924374527382
246,0.06329428568980956,0.19022844829174337
247,0.7161731308071748,0.039623719155347584
248,0.05802417641917901,0.027031411234356244
249,0.031055163681943578,0.42532614033908256
250,0.9088146516432484,0.17136377300307473
251,0.06444508669485943,0.02026934796724588
252,0.0977997585360778,0.4630938938701475
253,0.6694910796487049,0.03413862875827547
254,0.37691871403206484,0.152554304358117
255,0.015216806546896543,0.7446443363254787
256,0.19983159422321312,0.0945264988886247
257,0.07721087085525104,0.1916663011786461
258,0.04919462005732754,0.293772607275227
259,0.11765383150453783,0.07552826734673729
260,0.16936344429487413,0.11928608433865298
261,0.8357063429977692,0.3024487064129504
262,0.4316764337605447,0.11450386963822527
263,0.6627496290637132,0.07529534027883017
264,0.7407575806947918,0.09564625708305008
265,0.12134223791830542,0.1167597273163606
266,0.31807751226028186,0.17987018138120223
267,0.059303622859081966,0.14630403810745116
268,0.18334674967928166,0.09979396128571727
269,0.012537122727035192,0.8215130105883943
270,0.23559260531634743,0.1101018223330282
271,0.07810892105536714,0.17536922128245622
272,0.09724018472081855,0.6680592100564641
273,0.10238885964361781,0.8224381572804187
274,0.11164256017362759,0.7282403402180996
275,0.25799417165391325,0.4719953692380022
276,0.2147432006558368,0.06982660215501899
277,0.0854005397796257,0.11875893898258706
278,0.044231932814185,0.04874481658724738
279,0.03203889190238274,0.07639539260188875
280,0.12035945308233073,0.055402033707674825
281,0.45785896343237203,0.06307682529538061
282,0.17758255099446427,0.15114676535071583
283,0.11778832781285606,0.14178035705641998
284,0.1094838954783756,0.016024106619724067
285,0.030307299470840293,0.07318338511647293
286,0.03600567064701548,0.6527218709160993
287,0.06512674056978966,0.18943130749273274
288,0.032031590366126655,0.46714330185787134
289,0.050372683204055434,0.2767466122677882
290,0.1453246110993756,0.9253504007714874
291,0.09689375375365089,0.373393559724248
292,0.7601654180029148,0.23789319825543134
293,0.21336500855397278,0.04558074527988136
294,0.1856985741696983,0.3247224268973253
295,0.19617298346153514,0.11831174325387453
296,0.07462431047268407,0.17368511369459724
297,0.08718326895937838,0.06212085355890788
298,0.05988066341188328,0.03646969084659771
299,0.06409375863424593,0.048274461484392
300,0.37591437660742716,0.09792053048546455
301,0.6312606465602765,0.12752188749561888
302,0.16805811873636645,0.0821904568855088
303,0.07768928907987471,0.022867461718454853
304,0.46171720086376017,0.5287593356587086
305,0.06516830890501966,0.03781602091864902
306,0.2810492409393162,0.8220146047999703
307,0.030581301569041295,0.05967586077609703
308,0.07436957110730723,0.1094838954783756
309,0.5675744029386023,0.07723748320176162
310,0.2611613592959728,0.5675564094777605
311,0.17312040336029927,0.17157557960694292
312,0.09340276158975978,0.13576668887204574
313,0.4454156349582343,0.10036336186816386
314,0.07939049363002158,0.09105530816554262
315,0.1227059085262323,0.3361656720970519
316,0.07246077200057842,0.0864002609122057
317,0.09050265736802944,0.37348621132155957
318,0.07334427214861557,0.05608943589998517
319,0.07768928907987471,0.8284895878435801
320,0.6349482430358812,0.04033194053583931
321,0.09630942180308424,0.25013658465525085
322,0.80200433826707,0.10327782740601073
323,0.011860336400493186,0.023071228136846315
324,0.4636816956276674,0.03748983423447216
325,0.08939545751575088,0.05200814069863212
326,0.4891157482880117,0.09883173190127459
327,0.1437561723892859,0.1714486777572016
328,0.3221502498510569,0.046765908475692126
329,0.12968232687970643,0.14684530026985884
330,0.16670545350167568,0.06803009418856086
331,0.051894577204292754,0.05114502645612785
332,0.5304274000358994,0.12165152152837398
333,0.6753155504233209,0.022430305417192868
334,0.20589354763116324,0.6969484059980215
335,0.24385583518409115,0.060141516614540584
336,0.07723748320176162,0.4689443286618771
337,0.13026131210416267,0.4122060668892972
338,0.04439919569611394,0.05050043798535663
339,0.17615760233773917,0.1248458303872171
340,0.6297580565840074,0.11164256017362759
341,0.07127775970680274,0.032178297244950804
342,0.1371883529695779,0.3866859070097229
343,0.023207616266982825,0.18288908909057414
344,0.6688358182822167,0.03449268024438956
345,0.6400657957375547,0.6313058638743312
346,0.023852235456473157,0.08035202740132122
347,0.29648068464096305,0.015287525226754011
348,0.03669250538872037,0.27097277038637724
349,0.731598499204719,0.020402742905644984
350,0.036465209844791895,0.0588157704351625
351,0.7421950716214156,0.1656886596383914
352,0.16684317819215488,0.27140706869256565
353,0.06605171773883838,0.8224381572804187
354,0.07690669213744782,0.09008459726352847
355,0.03132372601510333,0.1518810682443677
356,0.44674498144647473,0.036701198838821496
357,0.5076924770761154,0.246563432884872
358,0.046347190591743574,0.26995957066038584
359,0.838246813775627,0.12066050636261041
360,0.08766486512626707,0.1094838954783756
361,0.17755476887951707,0.21860533483380762
362,0.10021554326787763,0.23098147607676214
363,0.09337395805098349,0.0757195801049107
364,0.178077670717357,0.04050099914588726
365,0.020589596550454344,0.08766486512626707
366,0.38393533350555,0.8177570202287879
367,0.5432155648490508,0.5405196566092437
368,0.0739891491255232,0.026459954170907733
369,0.05988066341188328,0.08765466605888282
370,0.12165152152837398,0.08668840638659034
371,0.30852657127492344,0.5341626443262403
372,0.11999131105273043,0.02479351230884393
373,0.4088611720185613,0.059302315140872024
374,0.08328818463838926,0.0786915517238343
375,0.12066050636261041,0.07616323977007838
376,0.09395495779831474,0.47517709284622023
377,0.06363969452269597,0.17445680303722155
378,0.07212193848282868,0.487898691644356
379,0.3279594726833076,0.014556654940814102
380,0.17271770885034005,0.034879196343779964
381,0.27275179807914157,0.755199644842459
382,0.08766486512626707,0.11999131105273043
383,0.08588563854077816,0.11482877338965088
384,0.06049987512999476,0.08040790984546828
385,0.08591496245381491,0.07099915802127348
386,0.020900568259400436,0.5040053501385914
387,0.5119490151469905,0.3380205973272907
388,0.11995188268458912,0.8382080607034124
389,0.11397028630206248,0.5082893671297609
390,0.32899690234303697,0.8068921885242553
391,0.6425614935322741,0.20859722221751656
392,0.30536161250660687,0.2537875444598883
393,0.29669811107900446,0.6157165830163747
394,0.0467376691460481,0.12165152152837398
395,0.12360692830770283,0.13074337575766518
396,0.17721806588936495,0.13864941581383725
397,0.09574485011809539,0.15871251791061927
398,0.032403804070158394,0.054028633881410874
399,0.05241118147721548,0.41459824089885505
400,0.10170775857164459,0.6865612101396008
401,0.08186470474932889,0.31745172577108277
402,0.31209573357896603,0.4209019021552308
403,0.2305342795723131,0.12232868879811275
404,0.43718192549194995,0.09153997009454685
405,0.019528671542759436,0.8233611453875046
406,0.10261637299996298,0.06861551821219597
407,0.07977978323899636,0.057283196126850185
408,0.28616066547773145,0.08589565115181502
409,0.13656047634096588,0.08715038220602729
410,0.12707596310380623,0.6349707063971494
411,0.01499715379057265,0.16717602751483507
412,0.0990509412473091,0.18943130749273274
413,0.1289773061819794,0.11999131105273043
414,0.21746374702879626,0.012358954486548805
415,0.6813532027747358,0.3225457540963145
416,0.2990713014760436,0.2694713705774395
417,0.6003164638014479,0.04405780078188618
418,0.3860500687795811,0.17210662734947665
419,0.09372025239482733,0.3459918569087258
420,0.012162930085807322,0.28993347492927724
421,0.23673307726530235,0.2840129453837511
422,0.061394382916112725,0.23673307726530235
423,0.06085117099658317,0.6857913666673514
424,0.16182437273704642,0.025716069934177965
425,0.12637630059739247,0.14557932704432217
426,0.06177720740005484,0.24098708974616567
427,0.6126317978613249,0.12257306123618908
428,0.19350211566290756,0.0728904963454402
429,0.08403853847476907,0.19364796017089683
430,0.06784660601898565,0.5256524871552372
431,0.03965473061363122,0.18671319624423927
432,0.07097452977966864,0.018198401353219946
433,0.044840247403485176,0.407607546853424
434,0.0437026520237792,0.11778832781285606
435,0.27635849217184455,0.11101706495226485
436,0.17536922128245622,0.052983456599360906
437,0.021345058885417063,0.12232868879811275
438,0.0597641571241511,0.5358911771938184
439,0.7176850548157716,0.7998991573923501
440,0.16004736515304172,0.10582500616402361
441,0.11713294001019726,0.5201443001582123
442,0.23525555517998084,0.04716866729307014
443,0.04882400327546124,0.0639955591858658
444,0.01009440784566002,0.039071941469975884
445,0.6092245364098965,0.4275993051202668
446,0.8208702697465442,0.12716178354947197
447,0.030148733200567303,0.685763886223338
448,0.037257790584725,0.07296547880794316
449,0.5906742208865312,0.1398891933945368
450,0.5947229493495303,0.060141516614540584
451,0.11073140963983596,0.5549747815354334
452,0.06054313034417573,0.07089821854474343
453,0.7103393226986132,0.12730558070618977
454,0.11425663700516274,0.03169510270775585
455,0.45472466200209233,0.5029180130302878
456,0.1995499724243395,0.6335704766343963
457,0.23680056296556737,0.45149879693880157
458,0.8292704130941829,0.2329937287694149
459,0.21854154973477494,0.12752188749561888
460,0.6695435721309706,0.10999247231558465
461,0.02309399248661032,0.10448668071502264
462,0.08526697315608936,0.1050012528022597
463,0.17331564804769312,0.634829944247706
464,0.0597641571241511,0.2000557543770817
465,0.056255267314726416,0.5733379059734116
466,0.0641976013353874,0.492043071147393
467,0.18791467394524733,0.5022862004672852
468,0.04783971525178666,0.017742929935273082
469,0.11240148894597403,0.07839011482079877
470,0.608916206036223,0.10684724959817546
471,0.0650867949288416,0.023345323837108762
472,0.09160302944464631,0.5271384537571384
473,0.09209831376982451,0.12165152152837398
474,0.17112891656246046,0.10775320577658695
475,0.4931257399802553,0.1416862721782594
476,0.10036336186816386,0.5118445311087017
477,0.18492330071406207,0.19036065795312523
478,0.22237824411083087,0.10186393204627527
479,0.8757439354616898,0.12165152152837398
480,0.08766486512626707,0.9012411745805958
481,0.1718930785718388,0.614131088521024
482,0.17615760233773917,0.07568721035238052
483,0.04886698530350684,0.05586867451551531
484,0.49161861372997095,0.21854154973477494
485,0.17819649191310347,0.06087061033215301
486,0.10021554326787763,0.6817885398670483
487,0.054852976919226006,0.23123048095320126
488,0.15664543142834214,0.11999131105273043
489,0.05470997827546436,0.08871601480623059
490,0.03449823674508188,0.2239381820479725
491,0.7059676288792851,0.6775232289417643
492,0.8275893611208245,0.6831585952959054
493,0.05699671542760938,0.05013225665073043
494,0.7984954034672918,0.09630942180308424
495,0.8014949058198595,0.4081795400766529
496,0.10473534740104178,0.08650253223925403
497,0.5216507186031363,0.5977879604646456
498,0.05373163625211492,0.0762485412884195
499,0.933258615466652,0.10676372378060152
500,0.0846281408030846,0.5061722295388917
501,0.055368552815070894,0.05996423384100884
502,0.16508366400486882,0.04754853317726434
503,0.06444508669485943,0.17121806603395348
504,0.6157165830163747,0.05269152654307201
505,0.23659009647018017,0.09126026810698055
506,0.015475441073139787,0.09152936542117049
507,0.365891342036033,0.7384279514900509
508,0.2396368507159263,0.10853234929653043
509,0.11995188268458912,0.47009704707889693
510,0.23468844424760305,0.5217220955107368
511,0.060141516614540584,0.263442235434371
512,0.42941891441079105,0.23559260531634743
513,0.11995188268458912,0.04764208251475743
514,0.6446491427104485,0.13074337575766518
515,0.12063183909929229,0.6473623541438418
516,0.38161566083775167,0.17971688723355933
517,0.6405829159164201,0.10492064828450826
518,0.4981848022535708,0.06146253754971907
519,0.617232044581352,0.6174742170328248
520,0.07774904303793374,0.5731792473706023
521,0.4083498489984921,0.1420154232462118
522,0.2840129453837511,0.8966579514249544
523,0.08494534388824033,0.26908448144137903
524,0.8328375406493689,0.11831174325387453
525,0.0692079971732157,0.024459802126441898
526,0.013847270024288767,0.7351226234670515
527,0.07022027547167513,0.0263102877598758
528,0.0854005397796257,0.2606484335047396
529,0.05483426098877462,0.5819115055046168
530,0.7056303533912421,0.0912333425904054
531,0.14417240111691695,0.09206709196372143
532,0.10830858671603028,0.42091194343662586
533,0.03748983423447216,0.14813290702689066
534,0.12301852700260398,0.1029533240786202
535,0.10447543143696215,0.12826871340687848
536,0.04495480916974024,0.06717751270264022
537,0.07525089290674986,0.3678583067904781
538,0.09341356099795013,0.07698314863297355
539,0.016026155550675724,0.2607406894503529
540,0.29648068464096305,0.08955909305354515
541,0.6475644914184341,0.22872766356861543
542,0.023271189192396256,0.41524331770824174
543,0.0438133779555365,0.22991100922370955
544,0.6473623541438418,0.05690645570729489
545,0.6028625543595059,0.4580125314575897
546,0.03461193658641351,0.25262435109251324
547,0.07860649865974373,0.22675399287163495
548,0.03692537359314865,0.7476726669330485
549,0.11842022172555663,0.7038546671594027
550,0.6831585952959054,0.8058271919265865
551,0.64881385968397,0.12929170890642944
552,0.19615907034789612,0.11101706495226485
553,0.03195348693484665,0.2740945202070086
554,0.08998774728405337,0.5345673468970106
555,0.03329149940184639,0.2089227747031019
556,0.18057825602134686,0.6965262202084985
557,0.2326899363621755,0.08766918887883542
558,0.4777514426157219,0.3065746277649935
559,0.017671456936860536,0.1548223311739222
560,0.09132244600786069,0.09395035596228384
561,0.09436827556908438,0.07498720430284586
562,0.09209831376982451,0.028376282339292125
563,0.03811714679596059,0.6539336535297327
564,0.11942219401697722,0.4239790640919968
565,0.7142774346024806,0.07616323977007838
566,0.15504169788139646,0.12370223197599045
567,0.07939049363002158,0.15729382186443866
568,0.2012560333571546,0.24079073329025755
569,0.03609174622524455,0.25650435014785344
570,0.2782110165006955,0.6099753453402165
571,0.10296134842995106,0.0676370811051934
572,0.3203486070757489,0.07506044636940534
573,0.09792053048546455,0.2106878308751445
574,0.08766486512626707,0.2147432006558368
575,0.49530494415802245,0.6342192844243262
576,0.7586461893530783,0.1101018223330282
577,0.11164256017362759,0.2887624419305052
578,0.12481783271843534,0.044678310819401136
579,0.11164256017362759,0.923195720353552
580,0.12165152152837398,0.8618593592444493
581,0.024067042299368055,0.15775498044401137
582,0.09341356099795013,0.06965969009978402
583,0.03672596717632923,0.5508099860215445
584,0.5133138979191852,0.1543557230188696
585,0.07142088179101534,0.250768852401291
586,0.05974286469965104,0.16915331311504853
587,0.07835882105389397,0.056057251080683546
588,0.0163267586980488,0.04434987344242927
589,0.043620654509715945,0.09491063393474405
590,0.7853549003234706,0.20898451015351027
591,0.060141516614540584,0.20853111267601854
592,0.08766486512626707,0.014944222817639003
593,0.08186470474932889,0.03748523276485982
594,0.2379450622432972,0.016272417170212064
595,0.01164581752307959,0.047344004991576615
596,0.2724852434924379,0.8192097230366325
597,0.029551113324347924,0.03369293067336368
598,0.2915545598261151,0.02826542138348929
599,0.2401867452622456,0.1177586068374061
600,0.914120502970439,0.193060268729495
601,0.025427303544145147,0.13302852546443966
602,0.7846789312112862,0.7269873192553575
603,0.05581431124420734,0.09837184909846353
604,0.08456001430205519,0.40677945760041423
605,0.033837507957067255,0.1865228879782597
606,0.1382680844581214,0.45138009081841807
607,0.19090873476202563,0.07336944687754549
608,0.22181833494762046,0.11262938849932637
609,0.058709234619380525,0.13305550618039183
610,0.042193185302764113,0.7129089792340192
611,0.2003672914724768,0.22881364800903778
612,0.7447126138090799,0.026613689917766758
613,0.08600312415444603,0.3945148958328906
614,0.3989211905620967,0.08641277442245396
615,0.2438574996777173,0.12786515827460276
616,0.11999131105273043,0.03354131019703766
617,0.06678241216602251,0.08641277442245396
618,0.08766486512626707,0.2147432006558368
619,0.39806001551024583,0.05049432338120008
620,0.49071751362542493,0.1101018223330282
621,0.04198100828702816,0.23182635088826106
622,0.06489774706850444,0.2358258895908986
623,0.04762997285028928,0.12232868879811275
624,0.18748408080421688,0.3876497378254683
625,0.00668253128949911,0.6320146199346438
626,0.06738240865789888,0.14587964790626778
627,0.11928608433865298,0.7068116807812259
628,0.10169116940912429,0.06270422150155486
629,0.07485632658379457,0.5461053411390008
630,0.01871872391985824,0.06580428388544135
631,0.7403206235442092,0.04702043090306162
632,0.23680056296556737,0.1890982038800505
633,0.4759852870032866,0.06406495305239227
634,0.03956570374676635,0.05103531590311107
635,0.038476661308732826,0.055893702820622705
636,0.8288111293304598,0.05481779986422818
637,0.02292915971676934,0.04875800505145135
638,0.684037076240737,0.029264953354836684
639,0.1358574651164915,0.06580428388544135
640,0.08591685697160596,0.1579653960297137
641,0.7970498344742233,0.17536922128245622
642,0.19683816252260042,0.004276095153067791
643,0.63353152399011,0.5345055639226958
644,0.0649763762389225,0.03293528998424
645,0.04800676542242312,0.055755651334049666
646,0.4281994404456778,0.6371913972695965
647,0.03811348170295752,0.0228602751391825
648,0.11995188268458912,0.0802174107078238
649,0.7836253031829703,0.7820430156076499
650,0.5881180951715809,0.020582737349404908
651,0.1289773061819794,0.020276765474160924
652,0.06840817298445225,0.7988712494719526
653,0.33841240820598917,0.046347190591743574
654,0.6687530957276941,0.06313598029796197
655,0.08281485756023449,0.23559260531634743
656,0.11995188268458912,0.03337624682416357
657,0.12628318820976384,0.21894039989053352
658,0.28388617016107764,0.030854936552118236
659,0.1890960363436161,0.04724639914553281
660,0.34245957958929074,0.4657139663483451
661,0.7274488690646639,0.7174564948372637
662,0.06297679780185704,0.13664546235415329
663,0.16442506253878325,0.07768928907987471
664,0.04747051233528211,0.17536922128245622
665,0.580976477386217,0.0405414988486582
666,0.060932489840151094,0.3247224268973253
667,0.05705942374668139,0.1086792790178635
668,0.17648621139338477,0.6094950574113791
669,0.1079485351053737,0.12021361518292763
670,0.08442633240051554,0.0556944486703014
671,0.17615760233773917,0.12066050636261041
672,0.07810892105536714,0.30924841848971496
673,0.08766486512626707,0.39467884371452433
674,0.07973173924577608,0.5421357493872438
675,0.1817762258495678,0.04245210018006896
676,0.07774904303793374,0.07072140516425629
677,0.09316563645333047,0.18334674967928166
678,0.13744647153725775,0.1987087677904696
679,0.5796913374334951,0.7142774346024806
680,0.09206709196372143,0.04276876443182258
681,0.47599406820857015,0.12183173021439601
682,0.7356274976059877,0.2350549691317464
683,0.13251911046527887,0.7211015241961759
684,0.07752177525562765,0.0927024637962397
685,0.05602223733798065,0.04359421669381098
686,0.16566780909217466,0.09217207346341245
687,0.24897644719883008,0.11815513705885862
688,0.056325065963423446,0.061791885927484046
689,0.16657643395806596,0.08202380496632658
690,0.22128687772187608,0.11842022172555663
691,0.030802506421288508,0.07439672945311271
692,0.1392559188682424,0.10834798883989875
693,0.09306342032066046,0.10373096259745107
694,0.8145779942084981,0.11249929072273149
695,0.02499194448911393,0.35719196395115654
696,0.013800179714084993,0.11713294001019726
697,0.2143045078887612,0.03197042534620139
698,0.23673307726530235,0.09626178534545124
699,0.07723748320176162,0.15093603317540805
